S448C4101	bacteria
S495C4965	bacteria
S399C5493	bacteria
S405C218	bacteria
S321C555	bacteria
S501C5686	bacteria
S235C2017	bacteria
S110C66	bacteria
S266C4919	bacteria
S33C4658	bacteria
S43C3923	bacteria
S320C24640	bacteria
S311C3318	bacteria
S179C5748	bacteria
S110C928	bacteria
S251C1335	bacteria
S122C84	bacteria
S320C895	bacteria
S113C133	bacteria
S186C1857	bacteria
S181C79	bacteria
S410C394	bacteria
S504C3126	bacteria
S141C6959	bacteria
S361C1241	bacteria
S432C15935	bacteria
S502C5174	bacteria
S235C1198	bacteria
S253C942	bacteria
S460C695	bacteria
S17C773	bacteria
S465C10829	bacteria
S366C182	bacteria
S36C463	bacteria
S271C1660	bacteria
S320C15324	bacteria
S287C8656	bacteria
S388C13463	bacteria
S266C576	bacteria
S257C723	bacteria
S173C592	bacteria
S65C1706	bacteria
S497C581	bacteria
S45C391	bacteria
S83C469	bacteria
S417C1485	bacteria
S211C112	bacteria
S371C188	bacteria
S447C1904	bacteria
S3C565	bacteria
S211C1470	bacteria
S452C656	bacteria
S255C2873	bacteria
S43C189	bacteria
S163C185	bacteria
S406C374	bacteria
S17C1362	bacteria
S164C588	bacteria
S498C2073	bacteria
S362C164	bacteria
S358C51	bacteria
S34C563	bacteria
S268C1171	bacteria
S324C3239	bacteria
S3C149	bacteria
S213C106	bacteria
S207C12	bacteria
S103C801	bacteria
S39C1102	bacteria
S513C67	bacteria
S64C783	bacteria
S302C2998	bacteria
S295C1005	bacteria
S302C610	bacteria
S345C109	bacteria
S43C345	bacteria
S25C624	bacteria
S365C5087	bacteria
S17C919	bacteria
S514C510	bacteria
S200C105	bacteria
S515C1367	bacteria
S186C1806	bacteria
S351C62	bacteria
S97C377	bacteria
S142C13924	bacteria
S503C15028	bacteria
S483C6730	bacteria
S405C229	bacteria
S147C22583	bacteria
S306C1	bacteria
S145C142	bacteria
S503C1296	bacteria
S77C66	bacteria
S5C3975	bacteria
S313C2711	bacteria
S240C1303	bacteria
S84C2652	bacteria
S493C13391	bacteria
S245C5036	bacteria
S13C81	bacteria
S489C970	bacteria
S87C192	bacteria
S426C418	bacteria
S296C1949	bacteria
S240C477	bacteria
S291C458	bacteria
S265C143	bacteria
S140C29	bacteria
S8C985	bacteria
S188C888	bacteria
S13C1307	bacteria
S462C934	bacteria
S421C1030	bacteria
S173C3372	bacteria
S103C265	bacteria
S80C396	bacteria
S20C17	bacteria
S394C426	bacteria
S114C828	bacteria
S361C782	bacteria
S319C328	bacteria
S335C46	bacteria
S66C121	bacteria
S319C256	bacteria
S380C697	bacteria
S147C1037	bacteria
S417C3177	bacteria
S480C2293	bacteria
S120C3478	bacteria
S375C869	bacteria
S347C2603	bacteria
S315C10014	bacteria
S152C950	bacteria
S155C41	bacteria
S73C1441	bacteria
S174C8953	bacteria
S149C4178	bacteria
S262C3943	bacteria
S418C3208	bacteria
S386C496	bacteria
S324C1789	bacteria
S12C885	bacteria
S352C1139	bacteria
S47C1336	bacteria
S324C1028	bacteria
S268C825	bacteria
S211C572	bacteria
S22C9119	bacteria
S140C244	bacteria
S236C244	bacteria
S342C57	bacteria
S397C1620	bacteria
S390C766	bacteria
S255C2656	bacteria
S505C97	bacteria
S303C38	bacteria
S232C153	bacteria
S365C96	bacteria
S361C262	bacteria
S324C624	bacteria
S156C4321	bacteria
S8C1125	bacteria
S143C1385	bacteria
S380C1263	bacteria
S159C23809	bacteria
S3C336	bacteria
S153C5537	bacteria
S24C3071	bacteria
S466C1980	bacteria
S209C21831	bacteria
S434C193	bacteria
S504C3928	bacteria
S239C314	bacteria
S2C716	bacteria
S35C101	bacteria
S230C921	bacteria
S492C6457	bacteria
S437C461	bacteria
S258C1831	bacteria
S259C129	bacteria
S236C1181	bacteria
S40C2306	bacteria
S190C1017	bacteria
S465C366	bacteria
S414C1399	bacteria
S145C1143	bacteria
S158C3302	bacteria
S459C10735	bacteria
S430C10549	bacteria
S452C6927	bacteria
S17C3240	bacteria
S324C63	bacteria
S190C1094	bacteria
S27C1667	bacteria
S190C2027	bacteria
S371C1103	bacteria
S417C676	bacteria
S221C173	bacteria
S81C195	bacteria
S283C753	bacteria
S211C603	bacteria
S36C422	bacteria
S470C5133	bacteria
S181C288	bacteria
S462C838	bacteria
S410C4465	bacteria
S418C802	bacteria
S262C792	bacteria
S262C144	bacteria
S182C816	bacteria
S438C4642	bacteria
S354C302	bacteria
S476C650	bacteria
S451C2257	bacteria
S431C148	bacteria
S253C22	bacteria
S19C1171	bacteria
S32C274	bacteria
S222C60	bacteria
S395C39	bacteria
S134C553	bacteria
S305C589	bacteria
S299C27	bacteria
S398C810	bacteria
S13C234	bacteria
S396C2989	bacteria
S463C2145	bacteria
S480C1237	bacteria
S406C984	bacteria
S253C296	bacteria
S74C727	bacteria
S412C2661	bacteria
S229C13	bacteria
S22C209	bacteria
S23C523	bacteria
S501C696	bacteria
S196C29489	bacteria
S479C1636	bacteria
S397C435	bacteria
S485C198	bacteria
S501C380	bacteria
S503C1408	bacteria
S136C100	bacteria
S423C509	bacteria
S141C2511	bacteria
S363C582	bacteria
S186C3824	bacteria
S30C5577	bacteria
S24C2704	bacteria
S515C1878	bacteria
S208C1398	bacteria
S78C330	bacteria
S150C1158	bacteria
S195C200	bacteria
S103C3748	bacteria
S235C72	bacteria
S193C1067	bacteria
S206C585	bacteria
S258C9427	bacteria
S15C18677	bacteria
S39C17287	bacteria
S67C1611	bacteria
S263C1184	bacteria
S122C846	bacteria
S190C230	bacteria
S3C1536	bacteria
S36C249	bacteria
S47C679	bacteria
S190C3177	bacteria
S73C89	bacteria
S216C69	bacteria
S30C1475	bacteria
S74C1042	bacteria
S388C4508	bacteria
S29C277	bacteria
S372C32	bacteria
S424C920	bacteria
S421C6442	bacteria
S90C1140	bacteria
S326C630	bacteria
S81C433	bacteria
S358C778	bacteria
S390C806	bacteria
S89C434	bacteria
S137C450	bacteria
S90C238	bacteria
S383C35	bacteria
S175C177	bacteria
S395C154	bacteria
S387C609	bacteria
S93C5	bacteria
S127C232	bacteria
S250C116	bacteria
S34C991	bacteria
S14C337	bacteria
S392C348	bacteria
S8C76	bacteria
S349C282	bacteria
S230C1359	bacteria
S108C243	bacteria
S476C8011	bacteria
S361C652	bacteria
S36C208	bacteria
S274C128	bacteria
S41C525	bacteria
S247C7	bacteria
S197C365	bacteria
S32C1255	bacteria
S255C3222	bacteria
S398C749	bacteria
S29C170	bacteria
S370C98	bacteria
S44C552	bacteria
S388C14	bacteria
S63C343	bacteria
S25C1168	bacteria
S510C12509	bacteria
S481C866	bacteria
S145C9093	bacteria
S132C59	bacteria
S372C34	bacteria
S237C607	bacteria
S114C225	bacteria
S474C225	bacteria
S49C130	bacteria
S201C213	bacteria
S202C275	bacteria
S413C333	bacteria
S516C248	bacteria
S480C292	bacteria
S352C2791	bacteria
S269C94	bacteria
S392C1009	bacteria
S373C764	bacteria
S358C28	bacteria
S30C815	bacteria
S3C3358	bacteria
S239C16	bacteria
S473C424	bacteria
S375C518	bacteria
S171C1226	bacteria
S504C201	bacteria
S170C1310	bacteria
S478C606	bacteria
S459C7020	bacteria
S114C8908	bacteria
S1C363	bacteria
S261C239	bacteria
S138C1903	bacteria
S519C558	bacteria
S22C780	bacteria
S516C240	bacteria
S219C40	bacteria
S248C791	bacteria
S388C279	bacteria
S124C644	bacteria
S175C305	bacteria
S401C264	bacteria
S190C452	bacteria
S43C30	bacteria
S246C289	bacteria
S498C68	bacteria
S447C214	bacteria
S17C1835	bacteria
S247C85	bacteria
S324C965	bacteria
S488C125	bacteria
S504C4982	bacteria
S70C4154	bacteria
S418C1645	bacteria
S400C717	bacteria
S434C555	bacteria
S348C555	bacteria
S383C440	bacteria
S53C981	bacteria
S48C945	bacteria
S312C636	bacteria
S120C1327	bacteria
S170C24	bacteria
S280C324	bacteria
S256C852	bacteria
S213C134	bacteria
S134C4189	bacteria
S505C313	bacteria
S167C1150	bacteria
S236C2584	bacteria
S388C44	bacteria
S101C3763	bacteria
S390C795	bacteria
S502C392	bacteria
S158C819	bacteria
S416C404	bacteria
S421C451	bacteria
S155C1030	bacteria
S455C169	bacteria
S432C17150	bacteria
S99C1810	bacteria
S253C586	bacteria
S428C17252	bacteria
S99C1141	bacteria
S392C2676	bacteria
S185C42	bacteria
S249C94	bacteria
S347C6	bacteria
S319C3232	bacteria
S436C1152	bacteria
S261C1396	bacteria
S285C260	bacteria
S340C411	bacteria
S316C2516	bacteria
S17C2761	bacteria
S285C494	bacteria
S11C1395	bacteria
S438C5569	bacteria
S32C58	bacteria
S377C493	bacteria
S154C258	bacteria
S141C2367	bacteria
S402C536	bacteria
S486C4143	bacteria
S139C1767	bacteria
S99C811	bacteria
S194C596	bacteria
S477C591	bacteria
S493C1039	bacteria
S358C606	bacteria
S258C1610	bacteria
S375C550	bacteria
S168C6042	bacteria
S361C455	bacteria
S12C321	bacteria
S10C670	bacteria
S117C179	bacteria
S151C2664	bacteria
S253C389	bacteria
S393C77	bacteria
S337C38	bacteria
S375C820	bacteria
S120C503	bacteria
S506C410	bacteria
S410C268	bacteria
S141C24511	bacteria
S23C56	bacteria
S399C4710	bacteria
S7C803	bacteria
S285C93	bacteria
S418C3102	bacteria
S387C844	bacteria
S236C2433	bacteria
S417C1198	bacteria
S502C495	bacteria
S219C65	bacteria
S445C4699	bacteria
S397C12735	bacteria
S465C598	bacteria
S262C749	bacteria
S403C543	bacteria
S307C763	bacteria
S173C552	bacteria
S461C70	bacteria
S78C1424	bacteria
S176C2	bacteria
S55C36	bacteria
S160C104	bacteria
S14C1820	bacteria
S466C3781	bacteria
S43C742	bacteria
S105C646	bacteria
S155C1906	bacteria
S77C196	bacteria
S496C306	bacteria
S47C1154	bacteria
S245C1640	bacteria
S72C3634	bacteria
S506C21	bacteria
S382C8135	bacteria
S59C287	bacteria
S382C111	bacteria
S74C2859	bacteria
S280C2984	bacteria
S427C11689	bacteria
S51C520	bacteria
S261C1480	bacteria
S500C6072	bacteria
S171C1193	bacteria
S10C548	bacteria
S371C136	bacteria
S437C1148	bacteria
S458C261	bacteria
S497C5773	bacteria
S354C511	bacteria
S502C2143	bacteria
S107C1	bacteria
S288C764	bacteria
S230C611	bacteria
S309C1257	bacteria
S400C260	bacteria
S371C2245	bacteria
S259C13969	bacteria
S303C1142	bacteria
S360C220	bacteria
S246C627	bacteria
S262C340	bacteria
S177C839	bacteria
S502C1262	bacteria
S322C311	bacteria
S86C397	bacteria
S450C401	bacteria
S484C715	bacteria
S484C1487	bacteria
S36C1619	bacteria
S355C662	bacteria
S266C2461	bacteria
S149C269	bacteria
S475C447	bacteria
S519C50435	bacteria
S400C4024	bacteria
S438C4482	bacteria
S265C741	bacteria
S442C44	bacteria
S147C1469	bacteria
S186C4592	bacteria
S328C516	bacteria
S416C367	bacteria
S171C387	bacteria
S436C43	bacteria
S36C1077	bacteria
